# eventIndex trackIndex extX(cm) extY(cm) extZ(cm) extPx(MeV/c) extPy(MeV/c) extPz(MeV/c) reduced-chi2
12210 0 -39.741714 32.628510 -25.005737 -101.229876 -2.179608 17.746601 1.007219
12212 0 50.777416 5.519397 -6.629217 34.006532 94.785526 26.969867 0.649094
12213 0 31.511927 -40.841015 -9.009912 102.262549 -17.884612 11.260465 1.041364
12214 0 14.371317 49.907761 0.921786 -39.592654 88.827945 30.381374 1.112143
12216 0 -42.328677 -29.510305 -21.809854 -17.013792 -102.641068 -13.260663 0.876472
12223 0 -49.920521 12.047218 22.284472 -71.940258 -66.983491 4.442020 0.824741
12226 0 -8.866531 50.577122 -39.740791 -86.731538 55.060197 -19.925941 1.072987
12228 0 9.513966 -50.894621 -21.359854 70.558727 -63.824244 -42.069130 1.045667
12229 0 -23.100908 45.916695 -44.003048 -101.813391 24.071790 -6.357851 0.820860
12230 0 -50.551554 8.402339 -0.615249 -76.584011 -69.989674 -13.339197 0.840237
12232 0 -51.035285 -5.641434 -10.520513 -48.909176 -70.004560 -60.638621 0.963235
12233 0 -49.310471 -14.488822 -16.814222 -45.488607 -92.867047 -13.523843 1.111862
12239 0 -36.062123 -37.231825 -16.992174 -8.753484 -102.751970 -13.753857 1.057649
12245 0 -8.977684 50.693786 -40.336864 -81.051201 60.354926 -27.481396 0.936375
12248 0 35.276466 -37.305470 -47.102848 97.862452 26.574643 -26.159428 0.984516
12252 0 1.061252 -51.604635 -14.312252 78.219309 -67.728579 9.533145 1.131856
12262 0 36.240698 -36.719902 -32.038212 102.965668 14.697206 9.997829 0.784668
12267 0 19.661715 47.495451 19.482134 -52.034508 67.884900 58.500033 0.958274
12268 0 -50.868056 7.365417 17.423438 -62.178355 -79.210714 -28.615180 0.986601
12271 0 -50.980153 -2.355856 31.098324 -47.445137 -88.460431 1.264132 1.110735
12274 0 -13.612268 49.670177 20.891085 -97.654350 32.737147 -15.937563 1.206700
12275 0 23.555613 45.981337 -11.198492 -28.561223 98.651603 -21.474192 0.914901
12280 0 -40.146617 32.439797 17.625154 -83.221279 -14.372185 62.721111 0.845596
12282 0 42.610446 28.485051 -13.732333 -3.559649 88.639200 -54.087538 1.198228
12286 0 -25.900896 -44.994134 -39.779713 5.224502 -103.949629 -11.738813 0.947339
12288 0 -4.479056 -51.408773 -31.453308 54.872353 -87.929726 -13.519458 1.046530
12291 0 -49.766296 -13.547720 18.748621 -48.323810 -92.342161 -9.444062 0.806846
12294 0 -44.064239 26.205855 8.207727 -97.202837 -33.218205 -4.158687 0.845589
12295 0 51.259002 -6.846857 -11.661138 91.867894 49.076114 15.889987 0.923978
12296 0 21.802012 -46.407871 26.529148 83.134845 -8.812077 61.957523 0.965118
12305 0 -44.699909 -25.489289 -32.836674 -29.148063 -99.550784 -5.020339 0.960534
12308 0 39.732686 -32.798916 5.157234 104.846828 4.205616 -10.771773 0.947674
12309 0 -50.762671 -7.785413 -30.077371 -48.920400 -79.676807 -46.970345 0.823699
12310 0 48.889104 15.097588 -14.808737 25.768027 82.184710 -59.763607 0.723668
12311 0 17.267569 -48.358898 -25.260056 101.440884 -18.757146 -20.019066 1.179803
12313 0 -51.714326 -2.235054 -24.449217 -71.667440 -70.555173 -31.327128 1.152426
12314 0 30.979923 41.444738 -6.490705 -2.359480 102.436811 -20.194819 0.981678
12317 0 41.896082 -29.549170 -33.902619 98.220170 7.610304 -32.993693 0.834575
12322 0 42.864169 -28.070164 -38.770744 95.722325 38.450848 -7.087532 0.974364
12327 0 17.564705 -48.680359 15.744892 87.755457 -52.974358 3.201925 0.879593
12328 0 -49.835118 12.896203 -33.284931 -90.793066 -50.314054 10.579661 0.980994
12330 0 28.976435 -42.628613 51.212608 102.181762 -9.406613 18.488755 0.775123
12331 0 -51.269573 6.815249 -18.264774 -86.673893 -56.419212 12.987109 1.007883
12334 0 -19.596178 47.266979 -24.333657 -97.882211 33.180133 9.709296 1.019162
12342 0 1.998795 51.351390 -11.310466 -73.367231 70.387535 26.317416 0.722051
12345 0 6.918589 50.756776 26.101713 -76.012351 61.423197 -6.331959 1.255949
12353 0 5.666932 -50.969577 19.499872 82.375802 -32.704841 54.208413 0.675320
12359 0 39.998800 -32.372017 44.923146 102.433205 -8.675074 19.107714 0.991556
12363 0 -41.332851 -30.828375 -27.105444 -25.539583 -98.270908 26.156671 0.742217
12364 0 -50.096360 -11.580269 29.155277 -68.014890 -79.501644 8.857809 0.980996
12365 0 -4.127198 -50.948304 -17.572442 82.768336 -61.881464 12.742163 0.886223
12366 0 33.664199 38.737619 12.405328 -36.587443 96.821025 11.050896 0.862957
12367 0 4.998330 51.396150 5.886400 -63.297436 78.080259 30.729476 1.006111
12368 0 23.586038 45.952723 39.789334 -42.562660 92.418768 25.774818 0.972678
12375 0 -50.102645 -12.588297 -22.269633 -67.654222 -79.053402 16.748406 0.954030
12381 0 -45.503530 23.686783 -5.309624 -94.873182 -38.353577 -15.976235 0.885990
12382 0 44.023430 -27.070667 -32.120735 102.996565 13.760219 -3.828912 1.093420
12387 0 -18.620887 47.638142 23.048651 -101.163439 23.316205 -2.545546 0.771550
12388 0 47.550152 19.733468 42.165714 20.922761 100.156777 1.585122 1.035544
12390 0 3.824182 51.554596 20.651630 -73.123939 73.895052 -8.569255 1.276598
12391 0 43.631127 27.238888 -17.902768 12.278855 96.923821 39.985597 0.910210
12393 0 46.905371 21.084162 -5.893599 26.717497 100.701407 -10.008429 1.033388
12395 0 -44.711422 25.505047 10.734535 -101.837523 -19.969782 -9.411963 1.063230
12399 0 -47.968134 -18.795199 -7.362033 -41.666791 -95.381901 -6.618841 0.860825
12402 0 -8.050111 -50.778884 23.790302 66.904627 -64.812735 46.466284 0.939556
12404 0 27.751454 42.946742 -31.939526 -49.296509 90.231322 -3.954464 0.798777
12414 0 -50.008274 -11.453894 0.649144 -34.009632 -98.009497 -6.597744 1.071962
12419 0 40.592896 -31.405570 -2.974413 97.999513 13.758026 -32.723837 1.453550
12421 0 49.700562 12.375234 -4.725319 31.204218 94.766304 -31.869825 1.140184
12424 0 18.533987 -48.342288 20.997459 86.652674 -53.882934 21.684580 0.926851
12425 0 -5.461623 -51.325653 -36.786491 50.440889 -86.983040 -30.709106 1.058509
12431 0 -36.351838 36.517174 -6.217905 -98.698445 12.636301 -31.079860 1.051225
12433 0 43.616970 -26.660635 47.136659 91.554992 44.113532 26.974771 1.016602
12434 0 -8.120409 -50.607897 49.911023 74.067064 -69.009580 24.148930 1.088938
12437 0 -15.725386 48.722911 -24.576005 -84.888548 32.658648 -52.247278 0.903711
12440 0 -23.352006 -45.968236 -45.729549 44.547912 -94.228223 -11.912864 0.829764
12443 0 -1.838893 51.702655 14.012111 -80.558531 61.947446 22.517957 0.923993
12445 0 32.707374 -39.470570 10.421224 84.567882 7.228977 59.676021 0.880833
12449 0 -50.532158 -9.554376 20.762852 -44.856273 -93.712807 8.419272 1.108680
12450 0 7.641846 51.031914 -28.626978 -55.289190 87.200984 -18.247893 0.880919
12451 0 9.531759 50.964509 -25.834667 -57.037722 87.473758 -10.456286 0.795416
12452 0 49.276374 15.628148 -0.934889 48.856646 88.837065 -22.407945 1.043175
12453 0 36.137056 -36.527108 26.258997 101.952031 21.310870 -5.663612 1.077027
12457 0 -14.643826 -49.467555 -17.625197 58.783129 -84.180340 20.957163 0.996126
12458 0 3.946890 -51.278984 -0.020987 88.724576 -48.697736 23.433657 0.876995
12460 0 49.166245 -15.082404 28.970499 83.340861 59.662730 4.438126 0.943206
12467 0 -6.002370 51.235991 -11.513605 -81.452705 65.924346 7.649960 1.083018
12471 0 -25.606813 -44.923087 19.798114 20.408366 -91.486588 47.122955 0.746616
12474 0 0.116546 -51.758127 16.024760 64.092390 -67.108378 47.233742 1.103340
12476 0 34.158551 38.106390 -51.813404 -28.747268 93.920223 -18.002296 1.313475
12479 0 48.296195 -17.662089 -7.761433 86.469769 57.456307 -4.485357 0.888540
12484 0 18.157717 47.823645 24.092726 -68.645664 76.458707 23.221958 1.219650
12485 0 20.117845 47.716917 37.149075 -23.308994 100.677148 14.998201 0.929425
12487 0 9.790587 -50.201126 1.001019 95.814936 -26.107458 -31.063283 1.185200
12489 0 48.725480 -15.845133 2.914847 75.482354 71.811914 -7.519152 1.191272
12491 0 -38.424942 -34.154454 -9.264116 20.465171 -97.587444 31.163640 0.758478
12495 0 -42.755717 28.127663 -7.783098 -68.454549 -31.470791 -71.607672 0.914760
12497 0 23.381817 45.639103 -1.859974 -52.574407 88.540740 -20.792061 0.852532
12498 0 34.703023 37.456988 49.846320 -33.488221 93.664475 31.661361 1.056186
12500 0 0.993491 -51.581824 -6.175019 65.195300 -64.517297 -50.990570 0.724778
12503 0 -42.719500 -28.874513 -21.479319 -5.671992 -102.545835 -20.882584 1.257284
12506 0 49.740894 12.685885 -16.017193 30.375928 74.757516 -66.100650 0.829487
12512 0 -50.958088 -7.000019 -23.803056 -48.915587 -89.089394 19.656917 0.926096
12514 0 27.913366 43.544179 7.735388 -12.694617 99.926569 29.072812 1.154535
12519 0 -47.734140 -19.538108 33.120801 -50.062723 -90.533078 14.513832 1.022338
12521 0 -51.037229 -4.295475 35.948548 -58.923662 -84.176935 19.484729 0.909384
12531 0 -40.866172 31.458167 -12.198169 -96.844628 -11.912717 38.164657 1.143207
12532 0 31.033638 -40.599903 -24.524516 85.554682 16.024016 -57.370007 0.945993
12538 0 -45.279073 24.926770 22.867390 -84.292017 -28.935421 55.575415 1.101818
12539 0 13.743866 -49.737986 33.054165 94.428055 -45.811236 -2.895075 1.248988
12543 0 -11.245836 -50.091358 -39.759872 77.363290 -70.329472 -6.430057 0.919929
12545 0 41.398427 -30.932506 2.105669 101.631373 15.124841 24.640439 0.821502
12547 0 51.222290 -3.836073 47.129345 61.167091 84.011428 12.937271 1.004906
12551 0 10.644340 50.170792 -19.049648 -74.009277 73.423527 -12.252376 0.912865
12556 0 8.001338 -50.800553 17.594278 78.087956 -66.984192 -15.758445 0.958071
12557 0 37.713360 35.205249 43.127321 -1.235873 100.039482 31.941567 0.795275
12560 0 48.157791 17.070076 -32.609901 13.086173 93.273304 -44.561520 1.270253
12561 0 9.227946 -50.571656 -14.134301 92.936613 -42.933293 -20.383706 0.855014
12562 0 40.734385 -31.381028 -12.259834 77.095732 35.644021 -61.762996 0.777582
12563 0 11.736543 50.115223 -30.049617 -59.309646 84.365271 -18.217022 0.869857
12567 0 30.376519 -41.880336 49.531333 99.964015 -21.653611 20.483905 1.021980
12572 0 28.429706 42.680959 18.409745 -33.547118 91.688037 -36.286492 0.753702
12574 0 -49.939588 -13.436963 -39.851467 -62.972799 -82.070127 -10.931049 0.944100
12576 0 37.456632 -35.295429 -35.146686 103.146285 -2.988013 -18.319294 1.034282
12584 0 -45.031696 -24.028810 31.556206 -2.968745 -104.075089 -5.045357 0.989429
12586 0 20.681825 -47.036365 -43.418037 101.307817 -8.756645 -21.391800 0.869166
12587 0 33.313888 -39.167828 7.082787 101.891972 1.542931 2.927927 0.920621
12589 0 -8.084250 50.718072 27.222375 -90.131223 36.693186 38.090535 1.230393
12591 0 50.987557 -6.450587 -43.770630 75.430952 72.144791 -8.151917 0.919468
12595 0 -51.168194 4.330903 -32.997452 -64.706281 -80.027401 -6.100384 1.162397
12597 0 -2.645669 51.654990 13.369229 -74.616708 71.389273 17.570673 1.082684
12598 0 24.282362 45.872944 -33.004311 -8.630693 102.859624 14.501445 0.861840
12602 0 35.048284 -37.530812 45.051050 100.102305 8.062698 27.874809 0.914905
12603 0 -51.270443 1.096592 -1.742559 -79.044797 -66.513509 -13.621514 1.352506
12604 0 -5.154330 -51.250861 -28.924578 83.312549 -61.787542 -11.182886 0.962998
12605 0 40.571076 31.215911 28.036336 -106.172487 10.318860 -15.728993 0.798091
12607 0 -13.388554 -49.720388 0.773489 61.439492 -84.556475 8.908729 0.979722
12610 0 -11.522946 -50.445160 -11.982657 53.329471 -87.144509 22.213526 1.014699
12616 0 20.068697 47.177183 -39.058622 -55.679090 85.772865 -20.684702 1.190575
12620 0 51.683408 -1.528822 -48.105244 82.027569 61.673556 -16.745692 0.820688
12625 0 29.876056 41.835904 -18.451456 -29.449299 97.192407 25.844995 0.891760
12630 0 -38.199368 34.659687 -19.948374 -101.551920 -17.881157 -15.664592 0.736355
12631 0 14.016539 49.308518 6.402772 -76.219805 69.606297 -4.705904 0.883895
12637 0 45.896777 23.932830 -9.054649 23.824295 99.629991 1.376039 0.975917
12638 0 -42.562114 -29.217799 -22.386638 -19.680629 -95.420763 -39.220627 0.969397
12639 0 37.910761 -34.847516 31.168443 103.271902 -12.462772 -8.395804 0.973933
12646 0 38.634933 34.061483 -20.767784 -14.791748 102.226563 17.516499 0.707701
12648 0 -50.531293 -10.784576 -21.154182 -45.398954 -86.930148 27.201718 0.983620
12650 0 3.246024 51.054445 -28.599197 -86.794958 56.219950 10.467784 1.268850
12653 0 -7.218737 50.970631 -11.003028 -77.396460 57.991695 39.306466 0.864334
12659 0 -49.945688 12.374828 30.442430 -58.135200 -67.701906 55.908386 1.331899
12660 0 -10.487780 -50.306868 38.185707 78.431450 -68.913057 6.959540 1.124181
12661 0 3.734475 51.294378 11.973801 -69.696851 68.575852 -38.439639 0.978226
12663 0 42.403423 29.263649 -19.068963 5.561394 99.803552 29.188355 1.067574
12665 0 7.657759 50.651736 -3.311689 -78.109525 68.840072 -13.190551 0.957625
12667 0 -48.266931 -16.582974 12.960015 -17.408183 -76.653361 68.878181 0.949565
12671 0 -24.462645 -45.242107 41.527342 30.713063 -97.759441 21.787211 1.044653
12676 0 -33.783268 -39.098745 -8.559115 16.117679 -97.220302 -16.884068 0.943822
12680 0 48.271882 -18.513896 -30.896887 91.418579 48.916735 -17.220847 0.808720
12683 0 -47.867842 -19.248671 14.093205 -37.113316 -94.319902 27.923340 0.915913
12685 0 47.816704 -18.168783 23.911440 80.722325 65.237135 5.413400 1.199876
12686 0 47.857426 20.016778 20.175328 46.092365 90.502329 26.200917 0.898563
12687 0 -5.310767 50.891776 -42.996239 -88.064291 54.869309 -6.945846 0.795183
12690 0 -42.134277 -28.851908 22.488825 8.357096 -100.982435 -29.408200 0.979267
12691 0 2.958626 -51.434547 16.929916 65.601870 -78.780644 3.487369 0.934605
12693 0 14.771851 49.238840 -20.459206 -38.767755 94.525874 25.287218 0.896556
12698 0 -47.401918 20.175044 26.051194 -88.527277 -31.136777 46.642981 1.389222
12701 0 -38.866768 -33.979734 12.050585 -17.166432 -103.231736 -5.708316 0.986560
12707 0 -28.383393 -43.121707 9.237752 13.433882 -97.675808 -33.173028 0.927963
12710 0 48.629212 16.761741 44.745045 25.100289 100.974694 6.969825 0.942904
12715 0 -50.990364 -5.127457 -26.375557 -40.668290 -95.580518 7.697823 0.867019
12716 0 -50.581264 8.458236 -12.199618 -61.714679 -77.739306 32.466345 1.022013
12717 0 -1.789260 -51.056586 33.197655 85.535005 -52.369189 2.999234 0.919023
12724 0 -41.553716 30.453335 -37.609596 -97.714990 -28.376672 -25.874546 0.904256
12727 0 -40.230137 -32.259135 -13.991437 -8.915974 -87.740399 -56.472719 0.933851
12732 0 -19.763428 -47.376433 -25.076267 48.960101 -71.169756 -49.933724 1.083058
12733 0 -51.140467 -5.879916 -23.623951 -73.601685 -74.059859 -6.799933 0.959922
12737 0 40.650021 -31.188026 32.840740 96.856326 33.743192 6.476168 1.005136
12743 0 51.302036 5.630533 -0.163260 69.950759 73.363617 28.507050 0.880065
12745 0 -24.141985 45.482471 -32.536709 -91.806337 35.854224 -38.496878 0.890567
12751 0 -42.266262 29.406410 26.752689 -96.167758 -14.449468 38.370281 0.804261
12752 0 51.401176 -4.595239 -45.688492 86.863525 56.378119 -12.523630 0.922438
12753 0 39.499967 -33.554474 -46.880523 103.219829 -11.942927 -15.351730 1.066158
12758 0 -50.553360 9.928115 -14.916422 -74.176699 -67.586161 -29.083479 1.266765
12760 0 -20.394715 -47.549863 -14.835553 25.112079 -99.697396 19.144339 0.906947
12762 0 50.109177 -12.413732 15.443231 96.918263 33.579078 22.899102 1.075833
12764 0 50.353432 10.664469 29.199375 59.177104 79.594947 32.649182 1.065892
12768 0 -43.076552 28.722948 -18.165415 -100.206047 -15.188230 -5.721189 0.882350
12771 0 -40.005092 32.450638 -14.364713 -103.942066 -7.281626 -9.593421 1.077981
12776 0 3.772013 -51.481717 17.451111 72.432220 -73.809639 -14.811769 0.895604
12778 0 51.325673 4.531410 -8.852619 68.607986 78.138694 12.742743 1.188193
12783 0 28.609196 -42.845474 -23.299540 97.715072 -27.397204 -24.720410 0.977939
12786 0 51.256235 -0.665949 11.356682 66.700146 79.116575 -6.465863 0.920109
12792 0 -38.994064 33.765675 21.397621 -103.004105 -6.110795 -17.213067 0.871143
12794 0 -5.396908 -51.540464 24.863666 58.208019 -86.115062 9.026856 1.275188
12795 0 31.429133 -40.740723 6.904194 102.781102 -15.863461 -13.928421 1.117621
12799 0 -41.861382 -29.811683 0.802037 -0.602091 -103.488974 -6.447079 0.998961
12804 0 23.822385 45.628261 -33.637612 -32.281362 97.220436 -21.642825 0.932208
12806 0 -2.669842 -50.914818 2.905164 86.369537 -49.748547 -28.813142 1.241003
12808 0 41.836723 29.610022 -9.875661 -0.182361 80.147661 -66.445999 1.091155
12809 0 46.419022 21.730869 -3.684110 17.526096 102.121837 7.994403 0.893056
12810 0 50.399195 9.951766 40.365722 44.520698 92.785433 7.579487 0.904644
12811 0 -47.649704 -19.803526 10.236152 -25.971873 -77.234156 66.649906 0.829209
12816 0 -41.130259 -31.292221 -8.347969 -22.061663 -93.981370 39.526071 0.930242
12819 0 -49.687367 -13.065665 23.405966 -34.743682 -97.579613 -10.216034 0.776685
12823 0 48.616184 15.942876 0.134564 9.153828 97.834595 -29.581267 1.089307
12824 0 -10.873842 50.278286 -26.233827 -84.683239 58.504008 -19.667061 1.038690
12825 0 43.940232 27.254610 13.966966 32.944206 95.427975 25.700433 0.837743
12829 0 17.032408 -48.513123 -39.193936 92.939697 -23.230229 -42.126689 0.783989
12835 0 50.068434 -11.454121 -45.276542 80.104984 64.852066 -16.216733 0.776487
12839 0 51.785346 -1.094916 35.972660 80.096737 63.650444 21.644346 0.652931
12840 0 9.604470 50.455060 26.918988 -60.471337 79.162456 31.522851 0.975701
12851 0 44.821924 26.120906 18.470129 36.551174 90.372190 -37.284188 0.918505
12852 0 -37.190873 -35.430599 -36.431930 13.231922 -101.737082 -20.227883 1.064444
12855 0 -27.336103 43.320968 -40.949519 -102.965020 13.107532 -9.855246 1.019481
12856 0 37.099482 -35.832092 28.022876 101.104066 -5.630263 26.142811 1.203954
12857 0 -20.008714 -47.053173 20.490486 41.029908 -73.530488 63.251518 0.911334
12859 0 -48.650364 16.632607 43.738931 -87.167546 -56.860480 3.102729 1.052859
12862 0 -23.661569 45.610619 -20.306921 -97.864665 36.576901 -11.321424 0.979899
12864 0 -26.945312 43.611683 -33.462906 -103.540905 0.913276 -13.481218 0.892475
12865 0 -33.609468 38.727261 -0.291547 -97.931966 -15.489293 -33.678640 0.952075
12866 0 -29.164751 -42.873246 -36.077228 15.250133 -98.851047 -26.764326 1.157183
12867 0 -24.058079 45.286304 -34.437721 -101.140648 20.972110 10.242553 1.069667
12868 0 50.242389 9.670986 28.609950 34.486134 94.124459 3.425385 1.071824
12871 0 31.763568 -40.478729 -13.801869 93.319647 -3.808769 -47.162738 0.873002
12874 0 -0.646250 51.755896 32.563774 -73.054314 69.319002 24.624735 0.770561
12875 0 -43.745156 -27.138361 -0.583829 -9.148826 -98.624572 -33.789989 1.041245
12885 0 -18.769787 -47.700627 -18.513324 44.097159 -79.425454 -52.344676 0.850895
12889 0 51.223131 -5.067669 -30.915258 76.429121 68.845145 5.283312 0.946763
12893 0 -14.406637 49.537796 16.645401 -94.990931 32.939851 -28.542310 1.105687
12894 0 -50.526182 -9.374937 -20.627653 -35.722975 -96.089602 8.877990 1.060174
12896 0 50.846934 6.101970 -54.328055 40.048771 94.615236 -17.781008 0.860587
12897 0 50.513203 -9.460479 -2.840544 69.481932 75.685628 -19.945921 0.993321
12901 0 26.718902 44.191656 32.877448 -35.841484 92.317723 33.962440 1.033884
12902 0 -3.691472 51.149679 22.253016 -89.414373 49.434565 20.518851 0.904208
12907 0 50.894145 7.749040 -49.047387 41.164670 93.793891 -22.388792 0.906437
12908 0 -32.494094 39.831737 -2.376279 -97.117968 -24.184959 -31.764712 0.822416
12909 0 -41.069169 -30.997568 -42.363839 -32.039639 -96.143104 -26.873812 1.011396
12916 0 -39.904407 -33.042601 -32.821949 -29.699840 -97.267210 3.899603 0.965841
12918 0 49.506561 -15.249130 -2.975911 75.560153 40.092085 -61.020464 0.989036
12921 0 -2.940548 51.381073 -39.037827 -87.082788 57.180759 -5.817354 0.810421
12923 0 -43.909612 -26.862224 29.715361 -28.540060 -95.841862 27.032297 0.855783
12924 0 45.019749 24.576090 -9.502245 24.592230 97.008511 -23.229586 0.926935
12926 0 35.675747 36.758297 -31.632545 -17.057687 101.506762 -18.709494 0.947624
